invoice_number,invoice_date,due_date,payment_date,vendor_id,po_number,gr_number,invoice_amount,tax_amount,total_amount,invoice_status,cost_centre,department,composite_risk_score,risk_tier,ml_component,rule_component,value_component,rule_triggered,rule_risk_score,full_explanation,tier_recommended_action,anomaly_flag,anomaly_type,iso_score,ae_score,ensemble_score,feat_amount_zscore,feat_invoice_to_po_ratio,feat_vendor_age_days,feat_days_to_payment,feat_after_hours,feat_no_po,feat_round_number,shap_explanation
INV0013431,2022-05-14 14:05:00,2022-06-09 00:00:00,2022-06-15 00:00:00,VEND0207,PO015571,GR009931,409964.6,73793.63,483758.23,Paid,CC016,Procurement,80.0,Critical,99.99999998799883,70.0,61.82740639201116,Three-Way Match Failure,7.0,"Invoice INV0013431 amount ₹409,965 is 279.3% OVER the PO value ₹108,074, exceeding the 5% tolerance. This indicates possible price manipulation or goods shortfall. Statistical model flagged this transaction as a strong outlier (ensemble anomaly score in top 0th percentile).",Hold payment immediately. Escalate to AP Manager and Internal Audit. Investigate within 24-48 hours.,1,After-Hours Transaction,0.6433524441575055,788.153231806098,0.8332560942292146,1.007344758292991,3.7933518082433872,49,31.0,1,0,0,No single dominant risk factor identified.
INV0013432,2022-03-10 02:46:00,2022-04-09 00:00:00,2022-04-08 00:00:00,VEND0065,PO015547,GR009915,1492397.28,268631.51,1761028.79,Paid,CC018,HR,65.7,High,52.79211673403144,70.0,80.26347907435193,Three-Way Match Failure,7.0,"Invoice INV0013432 amount ₹1,492,397 is 49.2% OVER the PO value ₹1,000,194, exceeding the 5% tolerance. This indicates possible price manipulation or goods shortfall.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,After-Hours Transaction,0.6726573853279708,24.72839185336445,0.4398953681684322,0.5533225154209253,1.4921082884666896,0,28.0,1,0,0,No single dominant risk factor identified.
INV0013433,2022-04-08 21:36:00,2022-05-08 00:00:00,2022-05-05 00:00:00,VEND0098,PO020061,,179648.42,32336.72,211985.14,Paid,CC013,Procurement,59.1,High,55.183044734452366,70.0,50.05481037591601,Three-Way Match Failure,7.0,"Invoice INV0013433 amount ₹179,648 is 91.1% OVER the PO value ₹94,007, exceeding the 5% tolerance. This indicates possible price manipulation or goods shortfall.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,After-Hours Transaction,0.6637653692039962,82.21931454445144,0.4598178283462161,-1.1464277143637454,1.9110082489478992,0,26.0,1,0,0,No single dominant risk factor identified.
INV0013438,2022-09-03 03:40:00,2022-10-03 00:00:00,2022-10-15 00:00:00,VEND0290,PO001920,GR001207,191687.0,34503.66,226190.66,Paid,CC019,Procurement,57.7,High,51.134873752420674,70.0,50.98030165529327,Three-Way Match Failure,7.0,"Invoice INV0013438 amount ₹191,687 is 83.3% OVER the PO value ₹104,559, exceeding the 5% tolerance. This indicates possible price manipulation or goods shortfall.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,After-Hours Transaction,0.6456956431172638,69.06204348442046,0.4260863545552078,1.1211302767261704,1.833291522780503,130,41.0,1,0,0,No single dominant risk factor identified.
INV0013440,2022-06-14 05:41:00,2022-07-14 00:00:00,2022-07-15 00:00:00,VEND0004,PO008077,GR005137,1585560.85,285400.95,1870961.8,Paid,CC010,IT,55.3,High,43.79535496263888,50.0,81.12751017231949,Three-Way Match Failure,5.0,"Invoice INV0013440 amount ₹1,585,561 is 7.7% OVER the PO value ₹1,472,112, exceeding the 5% tolerance. This indicates possible price manipulation or goods shortfall.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,After-Hours Transaction,0.6304012767686278,0.8177551256572716,0.3649296527273899,1.0210108400372604,1.077065000127368,101,30.0,1,0,0,No single dominant risk factor identified.
INV0013441,2023-02-21 20:36:00,2023-03-23 00:00:00,2023-03-25 00:00:00,VEND0030,PO018151,,73785.71,13281.43,87067.14,Paid,CC011,HR,58.6,High,61.78134669646902,70.0,37.35813686257175,Three-Way Match Failure,7.0,"Invoice INV0013441 amount ₹73,786 is 162.2% OVER the PO value ₹28,139, exceeding the 5% tolerance. This indicates possible price manipulation or goods shortfall.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,After-Hours Transaction,0.6293378111389456,266.00746038097475,0.5147983246456138,0.8583219929001603,2.622147506949326,327,31.0,1,0,0,This invoice was flagged primarily because this single invoice consumes 0.9% of its cost centre's annual budget.
INV0013443,2023-12-30 12:13:00,2024-01-26 00:00:00,2024-01-21 00:00:00,VEND0254,PO019289,,300000.0,54000.0,354000.0,Paid,CC015,R&D,68.9,High,75.2066334439147,70.0,57.37147913369019,Three-Way Match Failure,7.0,"Invoice INV0013443 amount ₹300,000 is 174.9% OVER the PO value ₹109,144, exceeding the 5% tolerance. This indicates possible price manipulation or goods shortfall. Statistical model flagged this transaction as a strong outlier (ensemble anomaly score in top 25th percentile).",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,After-Hours Transaction,0.6893029572296221,309.54288204797365,0.6266648219028407,0.0598459597028515,2.74866256951024,649,21.0,1,0,1,No single dominant risk factor identified.
INV0013444,2022-01-04 20:48:00,2022-02-03 00:00:00,2022-02-05 00:00:00,VEND0218,PO003438,GR002168,4015492.87,722788.72,4738281.59,Paid,CC014,Marketing,61.7,High,42.83083982957153,60.0,94.38626765807987,New Vendor Fast Payment,6.0,"Invoice INV0013444 for ₹4,015,493 was received from vendor VEND0218 only -29 days after the vendor was created in the system. New vendors transacting immediately are a primary ghost vendor indicator.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,After-Hours Transaction,0.6236910284574482,3.794784057685611,0.356892809156182,0.7548473421907173,0.8030985740000001,0,31.0,1,0,0,No single dominant risk factor identified.
INV0013445,2022-11-26 12:20:00,2022-12-24 00:00:00,2022-12-21 00:00:00,VEND0241,PO016919,GR010782,202626.96,36472.85,239099.81,Paid,CC002,Legal,56.4,High,47.34127691286941,70.0,51.77224918645637,Three-Way Match Failure,7.0,"Invoice INV0013445 amount ₹202,627 is 89.9% UNDER the PO value ₹2,000,000, exceeding the 5% tolerance. This indicates possible price manipulation or goods shortfall.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,After-Hours Transaction,0.6216344932175896,74.84636650550325,0.3944761254085247,-1.5587599266261611,0.10131348,260,24.0,1,0,0,No single dominant risk factor identified.
INV0013447,2022-11-05 17:53:00,2022-12-02 00:00:00,2022-12-09 00:00:00,VEND0025,PO005994,GR003787,159653.44,28737.62,188391.06,Paid,CC017,Operations,55.3,High,46.85112793815507,70.0,48.37117045054951,Three-Way Match Failure,7.0,"Invoice INV0013447 amount ₹159,653 is 69.7% UNDER the PO value ₹526,604, exceeding the 5% tolerance. This indicates possible price manipulation or goods shortfall.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,After-Hours Transaction,0.6309207700919934,44.09340239841559,0.3903919482905986,-1.9445583008884084,0.303175528601208,288,33.0,1,0,0,No single dominant risk factor identified.
INV0013448,2022-04-03 10:24:00,2022-05-02 00:00:00,2022-05-04 00:00:00,VEND0090,PO012297,GR007829,80000.0,14400.0,94400.0,Paid,CC020,Admin,58.2,High,60.06144308387439,70.0,38.5119088544554,Three-Way Match Failure,7.0,"Invoice INV0013448 amount ₹80,000 is 127.4% OVER the PO value ₹35,187, exceeding the 5% tolerance. This indicates possible price manipulation or goods shortfall.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,After-Hours Transaction,0.6601112524889343,162.70093808935516,0.5004671899458192,-0.0145597805442141,2.273548204479515,28,30.0,1,0,1,No single dominant risk factor identified.
INV0013453,2022-02-05 14:10:00,2022-03-01 00:00:00,2022-03-07 00:00:00,VEND0088,PO011653,,847844.33,152611.98,1000456.31,Paid,CC003,Legal,62.5,High,49.8047463086448,70.0,72.19538006917875,Three-Way Match Failure,7.0,"Invoice INV0013453 amount ₹847,844 is 88.9% OVER the PO value ₹448,851, exceeding the 5% tolerance. This indicates possible price manipulation or goods shortfall.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,After-Hours Transaction,0.6342183046397155,78.81821402588204,0.4150030383594307,1.161869157090657,1.8889215995713853,0,29.0,1,0,0,No single dominant risk factor identified.
INV0013455,2023-04-22 15:19:00,2023-05-19 00:00:00,2023-05-29 00:00:00,VEND0045,PO013395,GR008535,769055.16,138429.93,907485.09,Paid,CC015,HR,57.9,High,39.23474463160849,70.0,70.80369611428881,Three-Way Match Failure,7.0,"Invoice INV0013455 amount ₹769,055 is 34.2% OVER the PO value ₹573,097, exceeding the 5% tolerance. This indicates possible price manipulation or goods shortfall.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,After-Hours Transaction,0.6002142657915185,10.976303982013391,0.3269282667842138,0.6532353659730057,1.3419275680849836,391,36.0,1,0,0,This invoice was flagged primarily because the amount's leading digit deviates from the expected Benford's Law distribution.
INV0013456,2022-01-08 13:52:00,2022-02-06 00:00:00,2022-02-11 00:00:00,VEND0285,PO004307,GR002725,691435.05,124458.31,815893.36,Paid,CC010,Admin,58.1,High,40.67494659592754,70.0,69.28560454239741,Three-Way Match Failure,7.0,"Invoice INV0013456 amount ₹691,435 is 54.8% UNDER the PO value ₹1,530,573, exceeding the 5% tolerance. This indicates possible price manipulation or goods shortfall.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,After-Hours Transaction,0.6023540099078061,26.55671765855987,0.3389287813446944,-0.9574707873943324,0.4517491606541906,0,33.0,1,0,0,No single dominant risk factor identified.
INV0013457,2022-12-24 18:44:00,2023-01-22 00:00:00,2023-02-01 00:00:00,VEND0130,PO016844,GR010730,517241.38,93103.45,610344.83,Paid,CC014,R&D,56.8,High,39.94504544953926,70.0,65.14399279073876,Three-Way Match Failure,7.0,"Invoice INV0013457 amount ₹517,241 is 37.4% OVER the PO value ₹376,477, exceeding the 5% tolerance. This indicates possible price manipulation or goods shortfall.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,After-Hours Transaction,0.6035447974800601,12.878344574623537,0.3328468639803575,-0.1431200730503892,1.3739007681010225,357,38.0,1,0,0,No single dominant risk factor identified.
INV0013460,2022-05-21 12:16:00,2022-06-14 00:00:00,2022-06-12 00:00:00,VEND0149,PO013748,GR008760,1586461.63,285563.09,1872024.72,Paid,CC003,Marketing,62.9,High,45.34686420409626,70.0,81.13561410414701,Three-Way Match Failure,7.0,"Invoice INV0013460 amount ₹1,586,462 is 55.8% UNDER the PO value ₹3,591,779, exceeding the 5% tolerance. This indicates possible price manipulation or goods shortfall.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,After-Hours Transaction,0.6284556383085199,28.404999238056924,0.3778576376240311,-0.8630829757251206,0.4416924361853073,107,21.0,1,0,0,No single dominant risk factor identified.
INV0013461,2023-09-09 16:13:00,2023-10-08 00:00:00,2023-10-04 00:00:00,VEND0143,PO007001,GR004448,680772.8,122539.1,803311.9,Paid,CC011,Procurement,59.7,High,44.79122431332151,70.0,69.06386117836098,Three-Way Match Failure,7.0,"Invoice INV0013461 amount ₹680,773 is 54.0% OVER the PO value ₹441,938, exceeding the 5% tolerance. This indicates possible price manipulation or goods shortfall.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,After-Hours Transaction,0.6255533789715486,27.671682993445955,0.3732277560068518,0.3794069187956611,1.5404276359958018,532,24.0,1,0,0,No single dominant risk factor identified.
INV0013462,2022-02-20 09:55:00,2022-03-21 00:00:00,2022-03-28 00:00:00,VEND0140,PO001471,GR000899,195189.25,35134.07,230323.32,Paid,CC012,Operations,69.0,High,79.27464328041835,70.0,51.23864558159531,Three-Way Match Failure,7.0,"Invoice INV0013462 amount ₹195,189 is 222.9% OVER the PO value ₹60,456, exceeding the 5% tolerance. This indicates possible price manipulation or goods shortfall. Statistical model flagged this transaction as a strong outlier (ensemble anomaly score in top 21th percentile).",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,After-Hours Transaction,0.6358015330485121,504.877516518876,0.6605616033853063,-0.2876911541974853,3.228622554394617,0,35.0,1,0,0,No single dominant risk factor identified.
INV0013464,2022-12-03 11:59:00,2022-12-28 00:00:00,2022-12-23 00:00:00,VEND0076,PO017183,,149868.42,26976.32,176844.74,Paid,CC001,IT,55.1,High,46.80434801249226,70.0,47.46871476199045,Three-Way Match Failure,7.0,"Invoice INV0013464 amount ₹149,868 is 53.1% OVER the PO value ₹97,863, exceeding the 5% tolerance. This indicates possible price manipulation or goods shortfall.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,After-Hours Transaction,0.6370836089211466,27.748724564769844,0.3900021535305837,-0.2986696676077343,1.5314126319218548,267,19.0,1,0,0,No single dominant risk factor identified.
INV0013465,2023-02-04 13:26:00,2023-03-01 00:00:00,2023-03-13 00:00:00,VEND0122,PO002931,GR001858,400000.0,72000.0,472000.0,Paid,CC007,Admin,62.9,High,57.535192206315465,70.0,61.47630849052108,Three-Way Match Failure,7.0,"Invoice INV0013465 amount ₹400,000 is 84.6% OVER the PO value ₹216,645, exceeding the 5% tolerance. This indicates possible price manipulation or goods shortfall.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,After-Hours Transaction,0.6820679533722361,70.03309051555381,0.4794171489163953,1.623798403959695,1.84633592328105,335,36.0,1,0,1,No single dominant risk factor identified.
INV0013469,2023-04-16 02:46:00,2023-05-16 00:00:00,2023-05-12 00:00:00,VEND0010,PO014937,GR009518,363352.17,65403.39,428755.56,Paid,CC020,Legal,56.6,High,42.63822759644032,70.0,60.10520656520687,Three-Way Match Failure,7.0,"Invoice INV0013469 amount ₹363,352 is 29.7% OVER the PO value ₹280,235, exceeding the 5% tolerance. This indicates possible price manipulation or goods shortfall.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,After-Hours Transaction,0.6209367951112638,7.983296408530004,0.3552878634850304,-0.7915576815551535,1.2965962544346643,446,25.0,1,0,0,No single dominant risk factor identified.
INV0013471,2023-05-20 12:19:00,2023-06-13 00:00:00,2023-06-18 00:00:00,VEND0002,PO001021,GR000631,946985.0,170457.3,1117442.3,Paid,CC001,Sales,57.5,High,36.47780067888336,70.0,73.77329667758012,Three-Way Match Failure,7.0,"Invoice INV0013471 amount ₹946,985 is 29.0% UNDER the PO value ₹1,334,487, exceeding the 5% tolerance. This indicates possible price manipulation or goods shortfall.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,After-Hours Transaction,0.5856764216348848,7.687391547590176,0.3039559706293824,-0.4621356461092751,0.7096247205995742,396,28.0,1,0,0,This invoice was flagged primarily because the amount's leading digit deviates from the expected Benford's Law distribution.
INV0013474,2023-03-13 00:35:00,2023-04-12 00:00:00,2023-04-27 00:00:00,VEND0128,PO006851,GR004347,401047.39,72188.53,473235.92,Paid,CC011,IT,57.0,High,42.90951874502296,70.0,61.51362172860341,Three-Way Match Failure,7.0,"Invoice INV0013474 amount ₹401,047 is 77.2% UNDER the PO value ₹1,757,658, exceeding the 5% tolerance. This indicates possible price manipulation or goods shortfall.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,After-Hours Transaction,0.6041362863913878,54.63860039103047,0.3575484029505733,-1.2853507935179846,0.2281714899947302,383,44.0,1,0,0,No single dominant risk factor identified.
INV0013477,2022-04-12 05:51:00,2022-05-12 00:00:00,2022-05-26 00:00:00,VEND0193,PO010898,,1000000.0,180000.0,1180000.0,Paid,CC002,Finance,64.9,High,54.281256006410295,70.0,74.55053936442054,Three-Way Match Failure,7.0,"Invoice INV0013477 amount ₹1,000,000 is 29.6% OVER the PO value ₹771,478, exceeding the 5% tolerance. This indicates possible price manipulation or goods shortfall.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,After-Hours Transaction,0.6875740587942895,8.552257820111812,0.4523036539252257,1.6615602751173677,1.2962132258312846,0,43.0,1,0,1,No single dominant risk factor identified.
INV0013479,2023-09-29 02:32:00,2023-10-29 00:00:00,2023-11-05 00:00:00,VEND0139,PO019992,GR012740,77581.21,13964.62,91545.83,Paid,CC005,Marketing,62.0,High,70.00169001738277,70.0,38.0738465390446,Three-Way Match Failure,7.0,"Invoice INV0013479 amount ₹77,581 is 199.0% OVER the PO value ₹25,944, exceeding the 5% tolerance. This indicates possible price manipulation or goods shortfall. Statistical model flagged this transaction as a strong outlier (ensemble anomaly score in top 30th percentile).",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,After-Hours Transaction,0.62293431699063,402.2484845055816,0.5832945162623346,-0.0129844590008085,2.9902826964081712,568,36.0,1,0,0,This invoice was flagged primarily because the invoice amount is -0.0 standard deviations from this vendor's historical average.
INV0013483,2022-01-29 13:10:00,2022-02-24 00:00:00,2022-02-21 00:00:00,VEND0011,PO020092,,219700.9,39546.16,259247.06,Paid,CC005,Legal,60.1,High,55.96503017871362,70.0,52.92658534434421,Three-Way Match Failure,7.0,"Invoice INV0013483 amount ₹219,701 is 131.2% OVER the PO value ₹95,022, exceeding the 5% tolerance. This indicates possible price manipulation or goods shortfall.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,After-Hours Transaction,0.6327310013074144,172.50099283622487,0.4663337392687359,-0.9429434253041522,2.312117297218567,0,22.0,1,0,0,No single dominant risk factor identified.
INV0013486,2023-08-16 22:13:00,2023-09-15 00:00:00,2023-09-13 00:00:00,VEND0191,PO013676,GR008716,57403.08,10332.55,67735.63,Paid,CC004,Finance,64.0,High,77.55292265097907,70.0,33.77579755152817,Three-Way Match Failure,7.0,"Invoice INV0013486 amount ₹57,403 is 220.3% OVER the PO value ₹17,920, exceeding the 5% tolerance. This indicates possible price manipulation or goods shortfall. Statistical model flagged this transaction as a strong outlier (ensemble anomaly score in top 22th percentile).",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,After-Hours Transaction,0.6314048821927444,490.9242328175161,0.6462153283526688,-0.0686685922507547,3.203273636965803,499,27.0,1,0,0,No single dominant risk factor identified.
INV0013488,2023-01-31 05:46:00,2023-03-02 00:00:00,2023-03-16 00:00:00,VEND0297,PO004729,GR003014,5000000.0,900000.0,5900000.0,Paid,CC006,Finance,72.6,High,59.19552916621886,70.0,97.51507027120904,Three-Way Match Failure,7.0,"Invoice INV0013488 amount ₹5,000,000 is 56.6% OVER the PO value ₹3,192,877, exceeding the 5% tolerance. This indicates possible price manipulation or goods shortfall.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,After-Hours Transaction,0.7042397404028768,37.91757790771983,0.4932519431718286,1.3915879691636073,1.5659857031080215,391,43.0,1,0,1,No single dominant risk factor identified.
INV0013491,2023-02-14 23:55:00,2023-03-16 00:00:00,2023-03-26 00:00:00,VEND0066,PO003182,GR002013,824646.01,148436.28,973082.29,Paid,CC011,Admin,55.8,High,33.36129431368428,70.0,71.79952718472177,Three-Way Match Failure,7.0,"Invoice INV0013491 amount ₹824,646 is 21.1% UNDER the PO value ₹1,044,665, exceeding the 5% tolerance. This indicates possible price manipulation or goods shortfall.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,After-Hours Transaction,0.5692233844001429,4.018224458487709,0.2779876127601545,-0.3556128511065735,0.7893882445550685,398,39.0,1,0,0,This invoice was flagged primarily because the invoice amount is -0.4 standard deviations from this vendor's historical average.
INV0013495,2023-12-24 18:34:00,2024-01-22 00:00:00,2024-02-04 00:00:00,VEND0233,PO016300,GR010380,2916898.14,525041.67,3441939.81,Paid,CC009,Legal,61.6,High,36.703192291594064,70.0,89.8254401646703,Three-Way Match Failure,7.0,"Invoice INV0013495 amount ₹2,916,898 is 21.1% UNDER the PO value ₹3,696,320, exceeding the 5% tolerance. This indicates possible price manipulation or goods shortfall.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,After-Hours Transaction,0.588275555453836,4.371423796014315,0.3058340512022165,0.0918265057416757,0.7891356397768087,676,41.0,1,0,0,No single dominant risk factor identified.
INV0013496,2023-09-11 02:37:00,2023-10-11 00:00:00,2023-10-17 00:00:00,VEND0034,PO018472,,136277.03,24529.87,160806.9,Paid,CC019,Finance,55.1,High,47.61396789304517,70.0,46.11223139456952,Three-Way Match Failure,7.0,"Invoice INV0013496 amount ₹136,277 is 46.8% OVER the PO value ₹92,814, exceeding the 5% tolerance. This indicates possible price manipulation or goods shortfall.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,After-Hours Transaction,0.644155391542264,21.59237094751252,0.3967483290016216,1.3017655622173885,1.4682880894007393,546,35.0,1,0,0,No single dominant risk factor identified.
INV0013498,2022-11-13 20:14:00,2022-12-13 00:00:00,2022-12-26 00:00:00,VEND0060,PO004996,GR003170,3122410.67,562033.92,3684444.59,Paid,CC020,Procurement,57.8,High,44.00351165596453,50.0,90.79691645711102,Three-Way Match Failure,5.0,"Invoice INV0013498 amount ₹3,122,411 is 17.4% UNDER the PO value ₹3,782,138, exceeding the 5% tolerance. This indicates possible price manipulation or goods shortfall.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,After-Hours Transaction,0.630822349523969,2.785491930117697,0.3666641229551799,0.1112364233363601,0.8255675836401292,171,42.0,1,0,0,No single dominant risk factor identified.
INV0013501,2023-11-15 07:51:00,2023-12-15 00:00:00,2023-12-21 00:00:00,VEND0069,PO013471,,2000000.0,360000.0,2360000.0,Paid,CC010,Operations,68.4,High,56.86132169822861,70.0,84.44082227493865,Three-Way Match Failure,7.0,"Invoice INV0013501 amount ₹2,000,000 is 47.7% OVER the PO value ₹1,353,732, exceeding the 5% tolerance. This indicates possible price manipulation or goods shortfall.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,After-Hours Transaction,0.6964170216006781,23.732539815972167,0.4738021080787039,1.6615490482817787,1.477397407861926,575,35.0,1,0,1,No single dominant risk factor identified.
INV0013506,2022-03-27 12:59:00,2022-04-25 00:00:00,2022-04-28 00:00:00,VEND0252,PO014739,GR009402,316525.43,56974.58,373500.01,Paid,CC009,Operations,55.2,High,40.291135715538296,70.0,58.13657872073756,Three-Way Match Failure,7.0,"Invoice INV0013506 amount ₹316,525 is 68.3% UNDER the PO value ₹1,000,000, exceeding the 5% tolerance. This indicates possible price manipulation or goods shortfall.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,After-Hours Transaction,0.5936601268005882,43.049652140318095,0.3357306687377867,-0.7775820271739007,0.31652543,63,31.0,1,0,0,This invoice was flagged primarily because this single invoice consumes 1.2% of its cost centre's annual budget.
INV0013512,2023-06-18 12:57:00,2023-07-17 00:00:00,2023-07-30 00:00:00,VEND0219,PO011047,GR007022,2674871.78,481476.92,3156348.7,Paid,CC012,Operations,64.4,High,44.29228585704252,70.0,88.58949784457555,Three-Way Match Failure,7.0,"Invoice INV0013512 amount ₹2,674,872 is 46.4% OVER the PO value ₹1,827,720, exceeding the 5% tolerance. This indicates possible price manipulation or goods shortfall.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,After-Hours Transaction,0.6254330178258954,20.69606976500668,0.3690703403403686,-0.4311604212420704,1.4635020198472313,398,41.0,1,0,0,No single dominant risk factor identified.
INV0013513,2023-12-23 14:00:00,2024-01-17 00:00:00,2024-01-12 00:00:00,VEND0199,PO004144,GR002620,121107.16,21799.29,142906.45,Paid,CC019,R&D,74.1,High,96.17521718892284,70.0,44.428341038395786,Three-Way Match Failure,7.0,"Invoice INV0013513 amount ₹121,107 is 254.9% OVER the PO value ₹34,128, exceeding the 5% tolerance. This indicates possible price manipulation or goods shortfall. Statistical model flagged this transaction as a strong outlier (ensemble anomaly score in top 4th percentile).",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,After-Hours Transaction,0.6714342630384541,660.9685349293616,0.8013860073885198,1.034598748619019,3.548614759547949,614,19.0,1,0,0,No single dominant risk factor identified.
INV0013514,2022-09-17 11:02:00,2022-10-11 00:00:00,2022-10-17 00:00:00,VEND0241,PO012644,GR008066,152656.86,27478.23,180135.09,Paid,CC001,IT,55.5,High,47.731094154490286,70.0,47.73175526299431,Three-Way Match Failure,7.0,"Invoice INV0013514 amount ₹152,657 is 76.5% UNDER the PO value ₹650,361, exceeding the 5% tolerance. This indicates possible price manipulation or goods shortfall.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,After-Hours Transaction,0.6322769442043386,53.489082288682106,0.3977242861525698,-1.6430194572972314,0.2347264236936304,190,29.0,1,0,0,No single dominant risk factor identified.
INV0013515,2023-12-02 12:39:00,2023-12-27 00:00:00,2024-01-09 00:00:00,VEND0126,PO015515,GR009891,164511.41,29612.05,194123.46,Paid,CC012,IT,55.4,High,46.86108018211659,70.0,48.79886361061414,Three-Way Match Failure,7.0,"Invoice INV0013515 amount ₹164,511 is 60.0% OVER the PO value ₹102,844, exceeding the 5% tolerance. This indicates possible price manipulation or goods shortfall.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,After-Hours Transaction,0.6345794248829028,34.94069761385494,0.390474875582415,-0.3830544013459114,1.5996224374999393,603,37.0,1,0,0,No single dominant risk factor identified.
INV0013519,2023-11-24 11:55:00,2023-12-24 00:00:00,2023-12-15 00:00:00,VEND0009,,,2000000.0,360000.0,2360000.0,Paid,CC009,,61.8,High,57.85957104553937,50.0,84.44082227493865,Maverick Buying,5.0,"Invoice INV0013519 for ₹2,000,000 from vendor VEND0009 has no corresponding Purchase Order. Goods or services were procured outside the approved procurement process, bypassing price negotiation and approval controls.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Round Number,0.701671385698307,24.94774843609607,0.4821200427324434,5.962305711167524,1.5,630,20.0,0,1,1,No single dominant risk factor identified.
INV0013520,2023-02-21 10:09:00,2023-03-23 00:00:00,2023-03-24 00:00:00,VEND0133,,,5000000.0,900000.0,5900000.0,Paid,CC007,,69.1,High,68.05029054851948,50.0,97.51507027120904,Maverick Buying,5.0,"Invoice INV0013520 for ₹5,000,000 from vendor VEND0133 has no corresponding Purchase Order. Goods or services were procured outside the approved procurement process, bypassing price negotiation and approval controls.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Round Number,0.752820377991901,43.682979520893056,0.5670344372459306,6.229195245773292,1.5,387,30.0,0,1,1,No single dominant risk factor identified.
INV0013521,2022-04-07 08:12:00,2022-05-07 00:00:00,2022-05-11 00:00:00,VEND0185,,,5000000.0,900000.0,5900000.0,Paid,CC001,,65.8,High,59.87108757576093,50.0,97.51507027120904,Maverick Buying,5.0,"Invoice INV0013521 for ₹5,000,000 from vendor VEND0185 has no corresponding Purchase Order. Goods or services were procured outside the approved procurement process, bypassing price negotiation and approval controls.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Round Number,0.7121875500388548,27.57843764936757,0.4988810484855391,1.2566116157218827,1.5,86,33.0,0,1,1,No single dominant risk factor identified.
INV0013522,2022-04-27 16:37:00,2022-05-27 00:00:00,2022-05-25 00:00:00,VEND0079,,,1000000.0,180000.0,1180000.0,Paid,CC005,,61.0,High,53.46731601460796,60.0,74.55053936442054,New Vendor Fast Payment,6.0,"Invoice INV0013522 for ₹1,000,000 was received from vendor VEND0079 only -3 days after the vendor was created in the system. New vendors transacting immediately are a primary ghost vendor indicator.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Round Number,0.6766474467960008,24.44206104503955,0.4455214810321345,1.4401589708731566,1.5,0,27.0,0,1,1,No single dominant risk factor identified.
